1.0290546440735113, 0.9948114115967996
1.0311157014981944, 1.235955130285216
1.0348256048626325, 1.6700138239243643
1.0727490614768769, 0.3200212107541738
1.0739856959316896, 0.46470744196722436
1.0760467533563798, 0.7058511606556408
1.1387028990668782, 2.249583171746437
1.2417557703012392, 2.7326950320931402
1.3959228656678562, 3.4091340788755176
1.4490981472247881, 3.8436049839996045
1.5521510184591563, 4.326716844346308
1.7561957035032023, 5.0517968463513085
1.759493395382698, 5.437626796252772
1.81266867693963, 5.872097701376855
1.865843958496562, 6.306568606500946
2.020011053863179, 6.98300765328332
2.122651713612605, 7.417890769892345
2.27723102046415, 8.142558560412404
2.385642641002704, 9.25264408934899
2.39100139030689, 9.87961775793887
2.494054261541258, 10.36272961828558
2.5958704983208136, 10.701155247419237
2.600404824655122, 11.231671428533748
2.6041147280195602, 11.665730122172896
2.658114432546377, 12.196658514772349
2.859273637195848, 12.58413731061356
2.8633957520452213, 13.066424747990393
2.867930078379537, 13.596940929104907
2.8724644047138526, 14.127457110219428
2.9256396862707845, 14.561928015343508
3.1309210057696433, 15.43169424856156
3.183271864356705, 15.769707666210277
3.2360349344286945, 16.155949827596675
3.33785117120825, 16.494375456730335
3.442552888382366, 17.17040229202777
3.543956913676986, 17.46059917742375
3.7455283298113997, 17.89630671700264
3.8461079321361424, 18.09004611492325
3.896397733298514, 18.186915813883555
3.9475119574307556, 18.38024300031923
4.242243169161043, 18.14157255054044
4.436394778566587, 17.709162702841038
4.631783022426951, 17.421439086354685
4.8271712662873085, 17.13371546986834
5.120665843562776, 16.750358788876493
5.266588709230639, 16.462222960905212
5.461976953090996, 16.17449934441886
5.705593940689035, 15.742501708204404
5.802875851134274, 15.550411156223543
5.997851883509696, 15.214458795999509
6.243529928532418, 15.023604878473467
6.487559127615405, 14.639835985996687
6.684184005930575, 14.496798600723384
7.029205018823227, 14.354997849904901
7.029617230308162, 14.403226593642582
7.279417390180264, 14.694660113493367
7.428225736242688, 14.744125491685868
7.677613684629854, 14.98733026779897
7.777781075469662, 15.132840921981892
